K2 ID	Dataset Name	Campaign	Object type	RA (J2000)	Dec (J2000)	Target Type	Actual Start Time	Actual End Time	Investigation ID	R Mag	R Mag Err	J Mag	J Mag Err	KEP Mag	Kep Flag	Hip ID	Tyc ID	SDSS ID	UCAC ID	2MASS ID	2MASS Flag	Module	Output	Channel	Ang Sep (')
211996593	K2EVEREST211996593-C05	5	STAR	08 38 19.356	+20 11 53.34	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060_GO5106	12.635	0.040	11.525	0.024	12.674	gri				551-044929	08381935+2011533		14	3	47	42.777
211915602	K2EVEREST211915602-C05	5	STAR	08 40 14.268	+18 57 31.43	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5032_GO5060	13.274	0.020	11.546	0.020	13.320	gri				545-046892	08401426+1857314		14	2	46	42.841
211950941	K2EVEREST211950941-C05	5	STAR	08 37 26.389	+19 29 12.82	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5048_GO5060_GO5095	13.310	0.042	11.556	0.022	13.384	gri				548-045989	08372638+1929128		14	2	46	42.876
211919051	K2EVEREST211919051-C05	5	STAR	08 41 31.294	+19 00 38.82	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	12.355	0.030	10.856	0.023	12.369	gri				546-046739	08413128+1900390		14	1	45	42.894
212006945	K2EVEREST212006945-C05	5	STAR	08 39 41.566	+20 22 09.59	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	13.485	0.040	12.040	0.020	13.493	gri				552-044150	08394155+2022097		14	3	47	42.911
211920732	K2EVEREST211920732-C05	5	STAR	08 38 59.035	+19 02 09.36	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.644	0.020	11.456	0.021	12.700	gri				546-046618	08385903+1902093		14	2	46	42.914
212007988	K2EVEREST212007988-C05	5	STAR	08 40 10.250	+20 23 13.05	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			16.368	0.114	17.893	J					08401025+2023130		14	3	47	42.985
211926822	K2EVEREST211926822-C05	5	STAR	08 42 20.585	+19 07 36.58	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5097	17.331	0.006	14.210	0.028	16.972	gri			5037-301-1-0117-0278		08422058+1907365		14	1	45	43.006
211917094	K2EVEREST211917094-C05	5	STAR	08 41 11.951	+18 58 54.83	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5069	18.455	0.008			18.522	gri			5037-301-1-0115-0312				14	1	45	43.041
211934056	K2EVEREST211934056-C05	5	STAR	08 37 57.032	+19 14 10.38	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5104_GO5106	11.596	0.020	10.470	0.029	11.643	gri				547-045563	08375703+1914103		14	2	46	43.068
211925609	K2EVEREST211925609-C05	5	STAR	08 38 29.346	+19 06 27.65	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	11.324	0.010	10.486	0.021	11.364	gri		1395-1387-1		546-046591	08382934+1906276		14	2	46	43.069
212003867	K2EVEREST212003867-C05	5	STAR	08 41 41.759	+20 19 08.44	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095			15.103	0.036	17.043	JHK					08414175+2019084		14	4	48	43.082
211915260	K2EVEREST211915260-C05	5	STAR	08 40 30.155	+18 57 12.33	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5033	10.662	0.010	9.925	0.020	10.708	gri		1395-1051-1		545-046905	08403014+1857124		14	2	46	43.159
211915202	K2EVEREST211915202-C05	5	STAR	08 40 29.219	+18 57 09.49	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5020_GO5032			11.750	0.021	14.909	BV				545-046903	08402921+1857096		14	2	46	43.198
211916172	K2EVEREST211916172-C05	5	STAR	08 41 02.368	+18 58 05.33	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.313	0.010	12.075	0.022	13.360	gri				545-046939	08410237+1858054		14	1	45	43.285
211978157	K2EVEREST211978157-C05	5	STAR	08 37 27.894	+19 54 12.69	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5097			13.406	0.029	15.702	JHK					08372789+1954126		14	3	47	43.291
211969674	K2EVEREST211969674-C05	5	STAR	08 43 24.614	+19 46 18.19	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5060	15.915	0.072	13.583	0.026	15.844	gri			5061-301-6-0117-0284	549-045633	08432462+1946184		14	4	48	43.343
211994382	K2EVEREST211994382-C05	5	STAR	08 38 06.724	+20 09 44.54	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	18.956	0.011	14.869	0.042	18.266	gri			5045-301-4-0125-0472		08380672+2009445		14	3	47	43.352
211966768	K2EVEREST211966768-C05	5	STAR	08 43 25.975	+19 43 38.01	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.444	0.010	12.013	0.022	13.490	gri				549-045634	08432597+1943381		14	4	48	43.382
212005505	K2EVEREST212005505-C05	5	STAR	08 39 14.652	+20 20 47.93	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	11.978	0.040	10.933	0.020	12.001	gri				552-044130	08391465+2020479		14	3	47	43.474
211922454	K2EVEREST211922454-C05	5	STAR	08 38 42.875	+19 03 38.47	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048	19.966	0.019	15.416	0.050	19.121	gri			5037-301-2-0111-0363		08384287+1903384		14	2	46	43.525
211988700	K2EVEREST211988700-C05	5	STAR	08 42 56.747	+20 04 18.18	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097	17.437	0.006	13.769	0.029	16.856	gri			5037-301-3-0120-0302		08425674+2004181		14	4	48	43.535
211919004	K2EVEREST211919004-C05	5	STAR	08 39 06.491	+19 00 36.08	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	13.068	0.010	11.811	0.021	13.131	gri				546-046623	08390649+1900360		14	2	46	43.553
211917480	K2EVEREST211917480-C05	5	STAR	08 39 20.221	+18 59 15.63	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5033_GO5104	11.360	0.040	10.469	0.020	11.390	gri		1395-964-1		545-046841	08392022+1859156		14	2	46	43.589
211914960	K2EVEREST211914960-C05	5	STAR	08 40 02.230	+18 56 56.99	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5020_GO5032_GO5048			11.997	0.020	14.179	JHK				545-046884	08400223+1856569		14	2	46	43.630
211930040	K2EVEREST211930040-C05	5	STAR	08 42 37.580	+19 10 31.16	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.221	0.030	11.077	0.020	12.240	gri				546-046779	08423757+1910310		14	1	45	43.671
211930590	K2EVEREST211930590-C05	5	STAR	08 38 04.826	+19 11 00.96	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.299	0.010	11.364	0.026	12.324	gri				546-046577	08380482+1911010		14	2	46	43.680
212007419	K2EVEREST212007419-C05	5	STAR	08 41 11.062	+20 22 38.54	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095	15.479	0.040	12.694	0.021	15.132	gri				552-044222	08411106+2022384		14	4	48	43.847
211958924	K2EVEREST211958924-C05	5	STAR	08 37 16.507	+19 36 30.59	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.084	0.010	12.435	0.025	14.124	gri			5045-301-3-0122-0130	549-045333	08371650+1936306		14	2	46	43.888
211916232	K2EVEREST211916232-C05	5	STAR	08 41 13.938	+18 58 08.92	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097			12.644	0.022	14.980	JHK			5037-301-1-0115-0314	545-046950	08411392+1858090		14	1	45	43.906
211950767	K2EVEREST211950767-C05	5	STAR	08 37 21.918	+19 29 03.24	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046	18.104	0.007	16.247	0.087	18.132	gri			5037-301-3-0111-0337		08372191+1929032		14	2	46	43.935
211936163	K2EVEREST211936163-C05	5	STAR	08 37 46.762	+19 16 01.98	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5033_GO5048_GO5057			6.266	0.026	6.779	BV	42327	1395-2222-1		547-045554	08374675+1916020		14	2	46	43.958
211999840	K2EVEREST211999840-C05	5	STAR	08 38 27.730	+20 15 05.57	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.858	0.020	12.614	0.027	13.920	gri			5045-301-4-0126-0065	552-044094	08382771+2015055		14	3	47	43.959
211927803	K2EVEREST211927803-C05	5	STAR	08 38 13.434	+19 08 29.99	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048	18.514	0.009	14.451	0.038	17.821	gri			5037-301-2-0111-0248		08381343+1908299		14	2	46	43.985
211943352	K2EVEREST211943352-C05	5	STAR	08 37 31.390	+19 22 29.39	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5104	10.932	0.010	9.498	0.029	10.979	gri		1395-1990-1		547-045535	08373137+1922295		14	2	46	44.022
211914580	K2EVEREST211914580-C05	5	STAR	08 39 59.569	+18 56 35.75	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5021_GO5033	10.015	0.070	9.457	0.023	10.071	gri		1395-1070-1		545-046880	08395957+1856357		14	2	46	44.053
212004753	K2EVEREST212004753-C05	5	STAR	08 39 00.886	+20 20 02.93	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	14.222	0.030	12.177	0.020	14.203	gri			5045-301-4-0127-0021	552-044118	08390088+2020028		14	3	47	44.079
211928450	K2EVEREST211928450-C05	5	STAR	08 38 10.097	+19 09 03.65	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	13.518	0.043	12.068	0.027	13.551	gri				546-046581	08381009+1909037		14	2	46	44.132
211918500	K2EVEREST211918500-C05	5	STAR	08 41 39.736	+19 00 07.73	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5001_GO5017_GO5041_GO5073	17.948	0.007			17.952	gri			5037-301-1-0115-0187				14	1	45	44.161
211914098	K2EVEREST211914098-C05	5	STAR	08 40 28.236	+18 56 08.94	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095	15.206	0.070	12.581	0.021	15.015	gri			5037-301-1-0113-0196	545-046902	08402823+1856090		14	2	46	44.198
211921976	K2EVEREST211921976-C05	5	STAR	08 42 04.176	+19 03 14.30	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	13.359	0.030	11.946	0.021	13.362	gri				546-046760	08420417+1903143		14	1	45	44.202
211984033	K2EVEREST211984033-C05	5	STAR	08 43 11.330	+19 59 45.87	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5101	14.474	0.030	12.828	0.023	14.564	gri				550-046068	08431132+1959457		14	4	48	44.271
212005623	K2EVEREST212005623-C05	5	STAR	08 39 06.872	+20 20 54.29	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5032_GO5048_GO5095			12.804	0.022	15.157	JHK			5045-301-4-0127-0216	552-044123	08390688+2020542		14	3	47	44.271
211914237	K2EVEREST211914237-C05	5	STAR	08 40 00.718	+18 56 16.82	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060			11.898	0.021	13.315	BV				545-046881	08400072+1856168		14	2	46	44.335
212001116	K2EVEREST212001116-C05	5	STAR	08 42 12.359	+20 16 19.91	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5034	17.310	0.005	16.469	0.112	17.312	gri			5045-301-3-0131-0149		08421236+2016199		14	4	48	44.345
211932435	K2EVEREST211932435-C05	5	STAR	08 37 54.959	+19 12 42.83	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.184	0.042	11.593	0.027	13.245	gri				547-045560	08375495+1912428		14	2	46	44.353
211925297	K2EVEREST211925297-C05	5	STAR	08 42 22.705	+19 06 09.66	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			16.445	0.118	17.978	J					08422270+1906096		14	1	45	44.438
211937897	K2EVEREST211937897-C05	5	STAR	08 43 04.267	+19 17 33.64	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5104	11.900	0.010	10.895	0.022	11.935	gri		1396-275-1		547-045804	08430429+1917336		14	1	45	44.466
211992843	K2EVEREST211992843-C05	5	STAR	08 37 54.570	+20 08 12.33	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095			12.683	0.029	14.963	JHK			5045-301-4-0124-0365	551-044903	08375456+2008123		14	3	47	44.516
211989941	K2EVEREST211989941-C05	5	STAR	08 37 45.883	+20 05 32.09	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5048	17.757	0.006	14.658	0.039	17.421	gri			5045-301-4-0124-0314		08374588+2005320		14	3	47	44.566
211913907	K2EVEREST211913907-C05	5	STAR	08 40 03.911	+18 55 57.45	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	19.453	0.013	15.093	0.041	18.663	gri			5061-301-5-0110-0417		08400391+1855574		14	2	46	44.576
211985076	K2EVEREST211985076-C05	5	STAR	08 37 33.816	+20 00 49.23	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5021_GO5024_GO5033_GO5035_GO5048_GO5086			8.100	0.026	8.633	BV		1398-28-1		551-044890	08373381+2000492		14	3	47	44.587
211956070	K2EVEREST211956070-C05	5	STAR	08 37 14.779	+19 33 58.38	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.266	0.010	11.370	0.022	12.299	gri				548-045980	08371477+1933584		14	2	46	44.590
211973228	K2EVEREST211973228-C05	5	STAR	08 43 27.595	+19 49 40.58	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097	17.547	0.006	13.778	0.029	16.925	gri			5061-301-6-0117-0137		08432759+1949405		14	4	48	44.614
211946212	K2EVEREST211946212-C05	5	STAR	08 37 24.197	+19 25 01.15	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5020_GO5024_GO5048_GO5054_GO5060	15.342	0.060	12.375	0.023	14.957	gri				548-045986	08372419+1925012		14	2	46	44.642
211994105	K2EVEREST211994105-C05	5	STAR	08 37 58.249	+20 09 28.80	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.941	0.040	11.953	0.026	12.968	gri				551-044913	08375824+2009288		14	3	47	44.664
211937650	K2EVEREST211937650-C05	5	STAR	08 43 04.728	+19 17 20.73	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			16.358	0.132	17.883	J					08430472+1917207		14	1	45	44.669
211913532	K2EVEREST211913532-C05	5	STAR	08 40 19.826	+18 55 38.30	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097			12.418	0.021	14.720	JHK				545-046895	08401982+1855382		14	2	46	44.689
211915785	K2EVEREST211915785-C05	5	STAR	08 41 20.342	+18 57 43.01	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	17.866	0.007	14.091	0.030	17.248	gri			5037-301-1-0115-0332		08412034+1857430		14	1	45	44.761
211951021	K2EVEREST211951021-C05	5	STAR	08 37 17.890	+19 29 17.08	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5057_GO5095	19.664	0.015	15.243	0.048	18.897	gri			5037-301-3-0110-0240		08371789+1929170		14	2	46	44.794
211913500	K2EVEREST211913500-C05	5	STAR	08 40 34.943	+18 55 36.74	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	13.244	0.020	11.929	0.022	13.250	gri				545-046915	08403494+1855367		14	2	46	44.813
211984495	K2EVEREST211984495-C05	5	STAR	08 43 13.264	+20 00 16.04	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	19.619	0.015	15.100	0.043	18.796	gri			5037-301-3-0120-0440		08431326+2000160		14	4	48	44.900
212009944	K2EVEREST212009944-C05	5	STAR	08 40 10.024	+20 25 08.23	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5020_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095	14.975	0.080	12.166	0.022	14.669	gri			5045-301-4-0128-0156	553-044556	08401002+2025083		14	3	47	44.904
212009130	K2EVEREST212009130-C05	5	STAR	08 39 43.844	+20 24 19.24	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	14.405	0.050	12.872	0.022	14.482	gri			5045-301-4-0128-0086	553-044539	08394384+2024191		14	3	47	44.909
211967873	K2EVEREST211967873-C05	5	STAR	08 43 32.383	+19 44 37.74	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5106	12.022	0.010	10.755	0.023	12.083	gri				549-045640	08433239+1944378		14	4	48	44.967
211926166	K2EVEREST211926166-C05	5	STAR	08 42 30.744	+19 06 57.83	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	18.543	0.009	14.510	0.030	17.860	gri			5037-301-1-0117-0327		08423074+1906578		14	1	45	45.075
211914889	K2EVEREST211914889-C05	5	STAR	08 39 30.715	+18 56 53.40	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	18.745	0.009	14.703	0.033	18.032	gri			5061-301-5-0109-0536		08393071+1856533		14	2	46	45.101
212006461	K2EVEREST212006461-C05	5	STAR	08 39 05.364	+20 21 41.49	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	14.381	0.030	12.573	0.020	14.381	gri				552-044121	08390536+2021414		14	3	47	45.133
211942874	K2EVEREST211942874-C05	5	STAR	08 43 17.530	+19 22 03.55	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5029_GO5033	12.885	0.020	12.251	0.023	12.965	gri				547-045817	08431752+1922035		14	1	45	45.170
211950897	K2EVEREST211950897-C05	5	STAR	08 37 16.363	+19 29 10.35	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5048_GO5060_GO5095	13.353	0.042	11.294	0.021	13.335	gri				548-045981	08371635+1929103		14	2	46	45.171
228682366	K2EVEREST228682366-C05	5		08 38 31.582	+20 17 18.31	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5001					19.910								14	3	47	45.200
212007969	K2EVEREST212007969-C05	5	STAR	08 39 20.920	+20 23 11.70	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.848	0.040	11.872	0.022	12.863	gri				552-044136	08392092+2023116		14	3	47	45.222
211939094	K2EVEREST211939094-C05	5	STAR	08 37 33.708	+19 18 39.59	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5048_GO5095_GO5097			12.914	0.027	15.273	JHK			5071-301-6-0105-0394	547-045539	08373371+1918396		14	2	46	45.234
211981476	K2EVEREST211981476-C05	5	STAR	08 37 23.419	+19 57 20.38	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.553	0.010	12.821	0.023	14.593	gri				550-045793	08372341+1957204		14	3	47	45.361
211912706	K2EVEREST211912706-C05	5	STAR	08 40 30.295	+18 54 57.37	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.561	0.040	11.464	0.020	12.597	gri				545-046906	08403028+1854574		14	2	46	45.408
211913859	K2EVEREST211913859-C05	5	STAR	08 41 03.142	+18 55 55.09	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097			13.959	0.026	16.226	JHK					08410314+1855550		14	1	45	45.445
211915593	K2EVEREST211915593-C05	5	STAR	08 41 27.398	+18 57 31.22	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.646	0.010	12.215	0.023	13.674	gri				545-046959	08412739+1857313		14	1	45	45.484
211971690	K2EVEREST211971690-C05	5	STAR	08 37 11.485	+19 48 13.27	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5104	11.091	0.030	10.075	0.021	11.145	gri		1395-2204-1		550-045783	08371148+1948132		14	3	47	45.567
211997550	K2EVEREST211997550-C05	5	STAR	08 42 38.171	+20 12 48.84	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5101	15.840	0.020	14.337	0.034	15.750	gri			5045-301-3-0131-0326	552-044277	08423817+2012490		14	4	48	45.570
212005503	K2EVEREST212005503-C05	5	STAR	08 41 51.914	+20 20 47.84	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5032_GO5048_GO5095			13.048	0.023	15.293	JHK			5038-301-4-0031-0128	552-044245	08415192+2020479		14	4	48	45.631
211948471	K2EVEREST211948471-C05	5	STAR	08 37 16.662	+19 27 01.02	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5097	17.223	0.006	13.249	0.027	16.563	gri			5037-301-3-0110-0446		08371666+1927010		14	2	46	45.688
212005113	K2EVEREST212005113-C05	5	STAR	08 38 48.426	+20 20 23.64	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	13.832	0.050	11.826	0.023	13.813	gri				552-044112	08384842+2020237		14	3	47	45.726
212001264	K2EVEREST212001264-C05	5	STAR	08 38 22.564	+20 16 28.40	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			16.064	0.066	18.204	JHK					08382256+2016283		14	3	47	45.792
211927269	K2EVEREST211927269-C05	5	STAR	08 42 40.212	+19 07 59.08	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5104	11.856	0.030	10.685	0.020	11.906	gri				546-046780	08424021+1907590		14	1	45	45.879
211919421	K2EVEREST211919421-C05	5	STAR	08 42 02.498	+19 01 00.07	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5096			15.024	0.057	17.443	JHK					08420249+1901000		14	1	45	45.891
211987858	K2EVEREST211987858-C05	5	STAR	08 37 33.589	+20 03 29.34	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5097			13.962	0.039	16.148	JHK					08373358+2003293		14	3	47	45.916
211987721	K2EVEREST211987721-C05	5	STAR	08 37 33.190	+20 03 21.04	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.788	0.040	11.958	0.030	12.805	gri				551-044887	08373318+2003210		14	3	47	45.928
211936017	K2EVEREST211936017-C05	5	STAR	08 37 36.242	+19 15 54.28	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095	13.010	0.020	11.426	0.027	13.080	gri				547-045542	08373624+1915542		14	2	46	46.114
211981044	K2EVEREST211981044-C05	5	STAR	08 37 19.258	+19 56 56.07	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5020_GO5097	15.253	0.050	12.135	0.021	14.807	gri				550-045789	08371926+1956563		14	3	47	46.123
211944295	K2EVEREST211944295-C05	5	STAR	08 37 20.255	+19 23 17.42	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5029_GO5033	12.751	0.010	11.441	0.021	12.790	gri				547-045529	08372024+1923175		14	2	46	46.129
211929889	K2EVEREST211929889-C05	5	STAR	08 37 53.047	+19 10 23.43	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5097			13.311	0.027	15.549	JHK					08375304+1910234		14	2	46	46.181
211922185	K2EVEREST211922185-C05	5	STAR	08 42 20.030	+19 03 25.48	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5096			16.088	0.115	17.590	J					08422003+1903254		14	1	45	46.195
211927938	K2EVEREST211927938-C05	5	STAR	08 37 59.700	+19 08 37.37	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	12.742	0.010	11.285	0.027	12.816	gri				546-046574	08375970+1908375		14	2	46	46.195
211919747	K2EVEREST211919747-C05	5	STAR	08 38 37.234	+19 01 16.08	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095	13.253	0.010	11.349	0.021	13.277	gri				546-046598	08383723+1901161		14	2	46	46.243
211911632	K2EVEREST211911632-C05	5	STAR	08 40 22.656	+18 53 59.75	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046	16.201	0.140	14.723	0.034	16.112	gri				545-046899	08402263+1853597		14	2	46	46.328
211912448	K2EVEREST211912448-C05	5	STAR	08 39 46.555	+18 54 43.90	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5097	17.585	0.006	14.205	0.031	17.117	gri			5061-301-5-0110-0270		08394655+1854439		14	2	46	46.362
211915147	K2EVEREST211915147-C05	5	STAR	08 39 09.299	+18 57 06.73	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5033_GO5057	9.364	0.110	8.082	0.018	9.023	gri		1395-1062-1		545-046831	08390930+1857068		14	2	46	46.509
211911846	K2EVEREST211911846-C05	5	STAR	08 40 47.615	+18 54 11.90	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5032_GO5033_GO5048_GO5060_GO5095	11.219	0.010	10.126	0.020	11.272	gri		1395-1234-1		545-046929	08404761+1854119		14	1	45	46.514
211913977	K2EVEREST211913977-C05	5	STAR.Exoplanet	08 41 22.582	+18 56 01.95	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5106	12.557	0.030	11.162	0.023	12.619	gri				545-046956	08412258+1856020		14	1	45	46.526
212001905	K2EVEREST212001905-C05	5	STAR	08 42 23.346	+20 17 08.73	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	11.325	0.030	10.528	0.023	11.348	gri		1398-16-1		552-044266	08422334+2017088		14	4	48	46.540
