objName	objID	raMean	decMean	raMeanErr	decMeanErr	nDetections	randomID	projectionID	skyCellID	objInfoFlag	qualityFlag	raStack	decStack	raStackErr	decStackErr	epochMean	nStackDetections	ng	nr	ni	nz	ny	gQfPerfect	gMeanPSFMag	gMeanPSFMagErr	gMeanKronMag	gMeanKronMagErr	gMeanApMag	gMeanApMagErr	gFlags	rQfPerfect	rMeanPSFMag	rMeanPSFMagErr	rMeanKronMag	rMeanKronMagErr	rMeanApMag	rMeanApMagErr	rFlags	iQfPerfect	iMeanPSFMag	iMeanPSFMagErr	iMeanKronMag	iMeanKronMagErr	iMeanApMag	iMeanApMagErr	iFlags	zQfPerfect	zMeanPSFMag	zMeanPSFMagErr	zMeanKronMag	zMeanKronMagErr	zMeanApMag	zMeanApMagErr	zFlags	yQfPerfect	yMeanPSFMag	yMeanPSFMagErr	yMeanKronMag	yMeanKronMagErr	yMeanApMag	yMeanApMagErr	yFlags	Ang Sep (')
PSO J085120.167+114926.031	122181328340419156	08 51 20.158	+11 49 26.01	0.020	0.020	9	0.598622854425221	1534	96	302063616	36			-999.000	-999.000	56397.45143519	0	2	2	4	1	0	0.999	20.663	0.017	20.782	0.136	20.692	0.114	1048	0.999	20.332	0.151	20.868	0.222	20.564	0.000	1048	0.985	20.352	0.048	20.690	0.064	20.732	0.063	1048	0.997	19.998	0.095	20.632	0.249	20.934	0.095	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.716
PSO J085118.227+114810.482	122161328260093915	08 51 18.218	+11 48 10.46	0.029	0.029	2	0.633559850634597	1534	96	310456320	37			-999.000	-999.000	56153.95822917	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	19.867	0.061	18.235	0.000	18.534	0.000	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.717
PSO J085118.002+114813.439	122161328250134957	08 51 18.002	+11 48 13.44	0.053	0.053	2	0.949284660582696	1534	96	277348352	33			-999.000	-999.000	55289.32638889	0	0	0	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	16.187	0.007	-999.000	-999.000	24	0.779	19.021	0.051	18.338	0.039	18.262	0.051	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.718
PSO J085118.306+114809.158	122161328262983624	08 51 18.297	+11 48 09.14	0.038	0.038	2	0.8327253030917841	1534	96	310456320	37			-999.000	-999.000	56276.64127315	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	19.206	0.038	18.107	0.056	18.355	0.074	16778256	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.722
PSO J085119.225+114924.345	122181328301298597	08 51 19.215	+11 49 24.35	0.003	0.008	80	0.644944310788945	1534	96	503635968	60	08 51 19.225	+11 49 24.35	0.001	0.001	56015.71092593	5	12	20	14	18	16	1.000	14.052	0.001	14.108	0.004	14.043	0.001	115000	1.000	13.736	0.008	13.773	0.002	13.700	0.004	115000	0.999	13.616	0.007	13.662	0.012	13.595	0.004	115000	1.000	13.617	0.004	13.666	0.002	13.611	0.003	115000	0.999	13.589	0.004	13.637	0.007	13.594	0.005	115000	0.724
PSO J085117.392+114826.703	122161328225159456	08 51 17.383	+11 48 26.68	0.042	0.042	2	0.0551200686535985	1534	96	310456320	37			-999.000	-999.000	56032.56190972	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.909	18.691	0.000	18.131	0.000	18.473	0.000	16778264	0.725
PSO J085121.911+114808.157	122161328412972963	08 51 21.902	+11 48 08.13	0.035	0.035	2	0.632699875750299	1534	96	310456320	37			-999.000	-999.000	56271.83471065	0	1	1	0	0	0	0.877	20.380	0.119	19.727	0.143	19.613	0.119	16778264	0.855	19.714	0.033	-999.000	-999.000	-999.000	-999.000	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.726
PSO J085120.899+114925.998	122181328370849147	08 51 20.891	+11 49 25.98	0.054	0.054	2	0.735666024252461	1534	96	310456320	37			-999.000	-999.000	55613.34167824	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.773	19.464	0.054	16.238	0.014	18.474	0.054	16781328	0.994	20.067	0.052	18.896	0.049	19.200	0.052	16777488	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.739
PSO J085118.166+114809.491	122161328257293483	08 51 18.157	+11 48 09.47	0.018	0.018	5	0.353436210521903	1534	96	310456320	37			-999.000	-999.000	55974.21070602	0	1	0	2	2	0	0.999	20.176	0.040	19.187	0.032	19.063	0.040	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	19.456	0.000	18.099	0.025	19.193	0.072	16778264	0.999	19.103	0.105	17.747	0.000	18.113	0.000	16778256	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.739
PSO J085118.543+114921.492	122181328272917659	08 51 18.529	+11 49 21.49	0.042	0.085	79	0.383251352592606	1534	96	906289152	108	08 51 18.544	+11 49 21.49	0.001	0.001	55957.56469907	5	12	19	15	17	16	-999.000	12.904	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	12.560	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	12.434	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	12.387	-999.000	-999.000	-999.000	-999.000	-999.000	114724	0.999	12.354	0.003	12.374	0.005	12.353	0.002	115000	0.751
PSO J085123.173+114849.070	122171328465036797	08 51 23.173	+11 48 49.07	0.021	0.021	2	0.144974867016985	1534	96	277348352	33			-999.000	-999.000	56276.64054398	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.721	18.147	0.000	-999.000	-999.000	17.887	0.000	16781328	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.751
PSO J085122.946+114901.593	122181328456181130	08 51 22.947	+11 49 01.59	0.180	0.180	2	0.592759520367495	1534	96	268959744	32			-999.000	-999.000	56260.66355324	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.587	18.971	0.294	-999.000	-999.000	19.950	0.171	4112	0.755
PSO J085117.820+114913.304	122181328242644963	08 51 17.812	+11 49 13.28	0.030	0.029	21	0.500139423180501	1534	96	436527104	52	08 51 17.825	+11 49 13.33	0.001	0.001	56291.64478009	3	0	0	8	12	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.138	0.075	21.888	0.169	22.376	0.100	115000	0.999	20.578	0.045	20.679	0.128	20.614	0.145	115000	0.998	20.426	0.146	-999.000	-999.000	-999.000	-999.000	115000	0.759
PSO J085120.965+114759.052	122161328373540162	08 51 20.956	+11 47 59.07	0.014	0.012	47	0.708356920358126	1534	96	436527104	52	08 51 20.965	+11 47 59.05	0.001	0.001	56099.53482639	5	8	14	11	11	3	0.999	20.543	0.036	20.767	0.099	20.525	0.153	115000	1.000	20.257	0.033	20.306	0.063	20.367	0.135	115000	0.999	20.219	0.024	20.453	0.050	20.411	0.073	115000	1.000	20.123	0.075	19.907	0.179	20.408	0.223	115000	0.998	20.011	0.037	19.501	0.134	22.639	0.121	115000	0.761
PSO J085120.049+114929.362	122191328334100071	08 51 20.042	+11 49 29.32	0.010	0.010	11	0.511697045072631	1534	96	310452224	37			-999.000	-999.000	56391.17466435	0	2	3	4	2	0	1.000	19.736	0.094	19.832	0.041	19.715	0.073	1048	0.999	19.183	0.049	19.193	0.001	19.134	0.010	1048	0.997	19.422	0.043	18.875	0.010	18.797	0.012	16778264	0.998	19.043	0.036	18.792	0.015	18.700	0.040	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.771
PSO J085123.251+114849.750	122171328468377104	08 51 23.252	+11 48 49.75	0.023	0.023	2	0.820293976757949	1534	96	277348352	33			-999.000	-999.000	55958.51471065	0	2	0	0	0	0	0.808	19.139	0.000	18.577	0.051	18.958	0.000	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.772
PSO J085117.072+114830.861	122171328211340801	08 51 17.059	+11 48 30.91	0.009	0.006	80	0.761846706049374	1534	96	436527104	52	08 51 17.072	+11 48 30.86	0.001	0.001	55905.10759259	5	11	21	16	18	14	1.000	19.959	0.023	19.722	0.000	19.873	0.078	115000	1.000	18.733	0.011	17.963	0.102	18.591	0.075	16892216	0.998	17.786	0.008	17.563	0.107	17.693	0.042	115000	1.000	17.352	0.009	17.379	0.089	17.448	0.048	115000	0.998	17.049	0.016	16.490	0.160	16.823	0.020	16892216	0.778
PSO J085117.255+114822.462	122161328218898087	08 51 17.255	+11 48 22.46	0.012	0.012	2	0.0274567287670977	1534	96	268959744	32			-999.000	-999.000	56651.62321759	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.796	17.693	0.217	-999.000	-999.000	22.668	0.008	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.783
PSO J085123.005+114905.431	122181328458772442	08 51 23.006	+11 49 05.43	0.167	0.167	2	0.509910107133826	1534	96	268959744	32			-999.000	-999.000	56260.66363426	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.578	18.853	0.295	-999.000	-999.000	19.735	0.374	4112	0.796
PSO J085117.054+114826.757	122161328211469455	08 51 17.042	+11 48 26.76	0.007	0.010	81	0.983632073722437	1534	96	436527104	52	08 51 17.055	+11 48 26.76	0.001	0.001	56002.52740741	5	14	23	12	18	14	0.999	18.176	0.017	18.287	0.013	19.027	0.099	115000	1.000	17.010	0.009	15.476	0.106	16.858	0.114	16892216	0.999	16.418	0.019	16.285	0.005	16.695	0.020	16892216	1.000	16.129	0.009	14.832	0.000	16.294	0.029	115000	0.999	15.888	0.006	14.239	0.039	15.752	0.030	16892216	0.803
PSO J085117.211+114820.385	122161328216937328	08 51 17.212	+11 48 20.39	0.010	0.010	3	0.802084023879919	1534	96	268959744	32			-999.000	-999.000	57008.63730324	0	0	0	3	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.784	14.837	0.193	-999.000	-999.000	15.939	0.799	16	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.808
PSO J085122.121+114804.069	122161328421821835	08 51 22.122	+11 48 04.07	0.146	0.146	2	0.0669244789210376	1534	96	268959744	32			-999.000	-999.000	56026.29481481	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.352	19.498	0.145	-999.000	-999.000	-999.000	-999.000	4112	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.812
PSO J085123.277+114826.501	122161328470049315	08 51 23.266	+11 48 26.51	0.005	0.011	55	0.930953639495143	1534	96	503635968	60	08 51 23.277	+11 48 26.50	0.001	0.001	55999.03247685	5	8	14	8	13	12	0.999	14.574	0.006	14.635	0.004	14.569	0.005	115000	0.999	14.023	0.002	14.074	0.002	14.002	9.410e-4	115000	0.999	13.792	0.001	13.844	0.001	13.782	0.001	115000	0.999	13.685	0.002	13.732	0.004	13.673	0.001	115000	0.999	13.613	0.004	13.626	0.011	13.598	0.003	115000	0.815
PSO J085118.421+114801.098	122161328267520845	08 51 18.412	+11 48 01.08	0.019	0.019	2	0.112865153805227	1534	96	268513280	32			-999.000	-999.000	55202.52646991	0	0	1	0	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	18.380	0.012	19.300	0.042	19.281	0.012	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.798	20.621	0.316	19.958	0.221	20.228	0.316	4112	0.816
PSO J085123.236+114824.148	122161328467908579	08 51 23.237	+11 48 24.15	0.022	0.022	2	0.169070433051391	1534	96	277348352	33			-999.000	-999.000	55941.5603125	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.723	19.067	0.000	-999.000	-999.000	18.921	0.000	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.823
PSO J085119.258+114754.084	122151328302738714	08 51 19.260	+11 47 54.67	0.017	0.017	2	0.69224821002432	1534	96	411119616	49	08 51 19.258	+11 47 54.08	0.001	0.001	55204.45543981	1	1	1	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114744	0.969	17.434	0.008	-999.000	-999.000	16.668	0.008	16793656	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.834
PSO J085122.199+114922.972	122181328425088132	08 51 22.191	+11 49 22.95	0.009	0.009	10	0.403836879324016	1534	96	310452224	37			-999.000	-999.000	56375.48628472	0	2	2	4	2	0	0.999	19.121	0.150	18.326	0.002	18.271	0.014	16778264	0.999	18.923	0.059	18.416	0.001	18.348	0.007	16778264	0.997	19.376	0.028	18.576	0.022	18.524	0.032	16778264	0.998	19.005	0.006	18.605	0.132	18.528	0.125	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.835
PSO J085117.175+114817.638	122161328214946312	08 51 17.175	+11 48 17.64	0.018	0.018	6	0.960535940677427	1534	96	268959744	32			-999.000	-999.000	55436.37501157	0	3	2	0	1	0	0.178	14.683	0.056	13.350	0.001	14.187	0.019	16777240	0.678	14.383	0.000	12.806	0.001	14.048	0.000	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.169	11.066	0.001	11.654	0.001	11.882	0.001	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.838
PSO J085119.181+114754.633	122151328299418708	08 51 19.170	+11 47 54.65	0.017	0.010	69	0.182243507525179	1534	96	503635968	60	08 51 19.182	+11 47 54.63	0.001	0.001	56014.315625	6	9	16	13	18	13	0.999	13.870	0.004	13.918	0.002	13.858	0.002	115000	1.000	13.554	0.009	13.578	0.004	13.518	4.640e-4	115000	0.999	13.438	0.006	13.469	0.007	13.414	0.003	115000	1.000	13.423	0.003	13.478	9.750e-4	13.417	0.001	115000	0.999	13.390	0.002	13.441	0.008	13.392	0.003	115000	0.840
PSO J085122.959+114913.113	122181328457204850	08 51 22.951	+11 49 13.12	0.011	0.003	70	0.918059338739197	1534	96	235200512	28	08 51 22.960	+11 49 13.11	0.001	0.001	55780.66988426	6	12	18	12	17	11	0.999	13.408	0.001	13.462	0.003	13.398	6.970e-4	115768	-999.000	13.347	-999.000	-999.000	-999.000	-999.000	-999.000	98340	-999.000	13.255	-999.000	-999.000	-999.000	-999.000	-999.000	65572	1.000	13.155	0.004	13.204	0.002	13.136	0.001	115000	0.999	13.131	0.002	13.163	0.004	13.131	0.001	115000	0.853
PSO J085117.117+114815.333	122161328210485654	08 51 17.088	+11 48 16.13	0.001	0.001	41	0.427259864683505	1534	96	268513280	32			-999.000	-999.000	57052.36978009	0	9	7	7	9	9	0.556	10.769	0.096	12.904	0.171	12.867	0.174	24	0.060	10.126	0.073	12.918	0.149	13.523	0.273	24	0.072	9.486	0.103	13.264	0.184	16.417	0.771	24	0.050	9.405	0.082	12.442	0.025	13.311	0.159	24	0.125	9.311	0.005	10.900	0.221	11.940	0.108	24	0.869
PSO J085116.987+114818.539	122161328207806598	08 51 16.978	+11 48 18.52	0.033	0.033	4	0.887810701399865	1534	96	536948736	64	08 51 17.045	+11 48 18.98	0.001	0.001	57052.38465278	2	0	2	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.880	13.924	0.144	12.951	0.001	13.852	0.738	16440	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.668	14.927	0.339	-999.000	-999.000	14.717	0.020	118840	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	65568	0.873
PSO J085117.018+114817.370	122161328209396154	08 51 17.012	+11 48 17.36	0.020	0.020	4	0.472341914169809	1534	96	1350639616	161	08 51 17.010	+11 48 17.69	0.001	0.001	55726.4175463	0	0	2	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.469	12.579	0.274	12.070	0.082	11.450	0.120	16777240	0.654	13.991	0.001	-999.000	-999.000	13.430	0.001	16793648	0.095	13.211	0.001	12.306	0.001	12.774	0.001	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.875
PSO J085117.161+114812.929	122161328215444721	08 51 17.161	+11 48 12.93	0.010	0.010	3	0.6982104756852709	1534	96	268959744	32			-999.000	-999.000	56305.11515046	0	0	0	1	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.403	14.978	0.003	-999.000	-999.000	18.676	0.003	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.500	15.290	0.259	13.253	0.005	16.295	0.480	4120	0.883
PSO J085122.777+114805.683	122161328449442343	08 51 22.778	+11 48 05.68	0.009	0.009	3	0.794651429908957	1534	96	277348352	33			-999.000	-999.000	56252.62664352	0	0	1	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.536	14.382	0.001	-999.000	-999.000	15.246	0.001	24	0.701	16.024	0.285	-999.000	-999.000	15.820	0.133	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.899
PSO J085123.502+114905.822	122181328479442426	08 51 23.492	+11 49 05.83	0.004	0.002	62	0.193403961317059	1534	96	503635968	60	08 51 23.503	+11 49 05.82	0.001	0.001	56204.34304398	5	9	16	13	15	9	0.999	16.592	0.005	16.672	0.007	16.608	0.006	115000	1.000	15.871	0.003	15.954	0.003	15.876	0.005	115000	0.998	15.610	0.002	15.699	0.006	15.614	0.002	115000	1.000	15.518	0.002	15.591	0.005	15.512	0.003	115000	0.998	15.438	0.008	15.525	0.011	15.452	0.006	115000	0.906
PSO J085122.706+114803.623	122161328446231790	08 51 22.697	+11 48 03.60	0.054	0.054	7	0.6827537935997861	1534	96	268513280	32			-999.000	-999.000	56682.32678241	0	1	2	4	0	0	0.924	14.222	0.001	13.898	0.002	14.528	0.001	24	0.565	14.456	0.048	14.100	0.001	14.818	0.001	24	0.655	14.875	0.258	-999.000	-999.000	14.836	0.164	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.910
PSO J085116.995+114813.732	122161328208714759	08 51 16.986	+11 48 13.71	0.015	0.015	3	0.203629950251086	1534	96	268513280	32			-999.000	-999.000	57011.67402778	0	0	1	0	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.589	14.249	0.001	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.360	12.835	0.001	-999.000	-999.000	14.097	0.001	24	0.949	13.455	0.002	11.793	0.008	13.123	0.002	16777240	0.912
PSO J085122.771+114804.446	122161328449301803	08 51 22.771	+11 48 04.45	0.001	0.001	2	0.82187447680335	1534	96	815267840	97	08 51 22.771	+11 48 04.45	0.001	0.001	55949.06403935	1	0	0	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.000	16.186	0.008	-999.000	-999.000	15.990	0.008	16793656	0.041	13.324	0.001	12.017	0.001	13.074	0.001	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.912
PSO J085122.686+114803.178	122161328443551259	08 51 22.686	+11 48 03.18	0.001	0.001	2	0.7895494911722371	1534	96	806879232	96	08 51 22.686	+11 48 03.18	0.001	0.001	55936.67303241	2	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.835	14.549	0.226	13.456	0.214	14.403	0.125	20536	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.913
PSO J085120.700+114937.324	122191328362622908	08 51 20.691	+11 49 37.30	0.050	0.050	2	0.442082246245893	1534	96	310456320	37			-999.000	-999.000	56026.27071759	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.958	19.406	0.048	16.661	0.020	18.301	0.048	16777488	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.914
PSO J085119.239+114749.352	122151328301626929	08 51 19.230	+11 47 49.34	0.128	0.128	2	0.583294306493638	1534	96	302067712	36			-999.000	-999.000	55202.53483796	0	1	1	0	0	0	0.499	20.297	0.104	20.543	0.089	20.816	0.104	4120	0.906	21.252	0.127	19.342	0.045	19.939	0.127	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.922
PSO J085117.050+114811.128	122161328210094147	08 51 17.050	+11 48 11.13	0.012	0.012	2	0.0286684669821229	1534	96	268959744	32			-999.000	-999.000	56378.54393519	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.831	17.140	0.009	13.969	0.002	16.884	0.009	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.923
PSO J085122.823+114922.566	122181328450957999	08 51 22.814	+11 49 22.52	0.013	0.013	10	0.819305591116944	1534	96	302063616	36			-999.000	-999.000	56376.6196412	0	2	2	4	2	0	1.000	20.061	0.022	20.278	0.112	20.206	0.000	1048	0.999	19.729	0.049	-999.000	-999.000	21.313	0.054	1048	0.998	19.919	0.055	19.922	0.108	19.829	0.135	1048	0.998	19.555	0.050	19.484	0.045	19.431	0.023	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.929
PSO J085117.349+114805.232	122161328222942231	08 51 17.340	+11 48 05.21	0.035	0.035	3	0.774555356031801	1534	96	302067712	36			-999.000	-999.000	55878.5902662	0	0	0	0	2	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.679	18.235	0.052	-999.000	-999.000	18.974	0.025	4120	0.998	17.931	0.032	15.640	0.015	17.019	0.032	16778264	0.930
PSO J085122.701+114801.676	122161328446941285	08 51 22.702	+11 48 01.68	0.025	0.025	4	0.345866086283574	1534	96	268959744	32			-999.000	-999.000	55961.3356713	0	3	1	0	0	0	0.355	11.721	0.044	12.265	0.323	12.963	0.339	24	0.126	11.768	0.001	13.645	0.001	14.048	0.001	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.934
